Restaurant ID,Restaurant Name,City,Address,Locality,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating color,Rating text,Votes
312620,Brown Town Bakers,New Delhi,"RZ-20-21, Old Roshan Pura, Parawat Road, Near Post Office, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Desserts, Fast Food",150,No,No,0,White,Not rated,1
18432206,Captain Food Factory,New Delhi,"1620-B/2 Opposite HDFC Bank, Thana Road,Najafgarh, New Delhi",Najafgarh,Chinese,500,No,No,0,White,Not rated,1
311394,Cheffron Bakery,New Delhi,"B-26, Gopal Nagar, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,Bakery,250,No,No,0,White,Not rated,2
18471270,Chicken Darwar,New Delhi,"CRPF Camp, Najafgarh, New Delhi",Najafgarh,"Fast Food, Mughlai",350,No,No,0,White,Not rated,0
313349,Chili's Treat,New Delhi,"1247, 1/4 Thana Road, Opposite Oriental Bank of Commerce, Najafgarh, New Delhi",Najafgarh,"North Indian, Chinese",400,No,No,0,White,Not rated,3
18359302,Chilli Tadka,New Delhi,"Laxmi Vatika, Nagloi Road, Jal Vihar Bus Stand, Najafgarh, New Delhi",Najafgarh,"Chinese, Fast Food",250,No,No,0,White,Not rated,0
18352287,Chinese Food Point,New Delhi,"Opposite BDO Office, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,Chinese,300,No,No,0,White,Not rated,0
9262,Chinese Temptation,New Delhi,"Near Delhi Gate, Najafgarh, New Delhi",Najafgarh,"Chinese, Fast Food",300,No,No,0,White,Not rated,2
18469981,Dana Pani,New Delhi,"Gemini Park, Near Metro Pillar 63, Najafgarh, New Delhi",Najafgarh,North Indian,250,No,No,0,White,Not rated,0
18349922,Dev Sweets & Restaurant,New Delhi,"Main Goyla, Deenpur Road, Near 25 Feet Road, Shyam Vihar, Najafgarh, New Delhi",Najafgarh,"North Indian, Chinese, South Indian",400,No,No,0,White,Not rated,1
18432214,Dilli Darbar Chicken Point,New Delhi,"Deenpur Gurgaon, Najafgarh, New Delhi",Najafgarh,Mughlai,400,No,No,0,White,Not rated,0
310357,Food Point and Sweets Corner,New Delhi,"Near Tura Mandi, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,"South Indian, Fast Food, North Indian, Chinese",250,No,No,0,White,Not rated,2
18429155,Green Chick Chop,New Delhi,"RZ 4, Pillar 31, Roshanpura, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Raw Meats, North Indian, Fast Food",350,No,No,0,White,Not rated,0
18471319,Grover Burfee & Cakes,New Delhi,"301/1, Gaushala Road, Navada Bazar, Najafgarh, New Delhi",Najafgarh,"Bakery, Chinese",250,No,No,0,White,Not rated,0
18471263,Hans's Planet-F,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Chinese, Fast Food, North Indian",350,No,No,0,White,Not rated,0
18432200,Hotel Delhi 43,New Delhi,"Nagloi, Near Nirmal Vihar, Najafgarh, New Delhi",Najafgarh,North Indian,700,Yes,No,0,White,Not rated,0
18430911,Kanhaiya Fast Food,New Delhi,"Shop 21, Bhagat Singh Market, Najafgarh, New Delhi",Najafgarh,"Chinese, Fast Food",300,No,No,0,White,Not rated,0
18354672,Karol Bagh Ke Chhole Bhature,New Delhi,"Opposite Peer Baba, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,North Indian,150,No,No,0,White,Not rated,0
18352275,King's Food,New Delhi,"Plot 2-A, Gopal Nagar Extension, Near Goodwil School, Surakhpur Road, Najafgarh, New Delhi",Najafgarh,Chinese,250,No,No,0,White,Not rated,0
303500,Lamba Sweets Corner,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,"Mithai, Street Food",100,No,No,0,White,Not rated,2
18431998,Laxmi Food Corner,New Delhi,"Opposite BSES Office Najafgarh, Najafgarh, New Delhi",Najafgarh,"Fast Food, North Indian",200,No,No,0,White,Not rated,0
18430900,Lounge Bakery,New Delhi,"Goyala Road, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,Bakery,400,No,No,0,White,Not rated,0
18313125,Mehtaab Sweet Corner & Restaurant,New Delhi,"Vinoba Enclave, Bahadurgarh Road, CRPF Camp, Najafgarh, New Delhi",Najafgarh,"North Indian, Chinese, Street Food",200,No,No,0,White,Not rated,0
18430579,Melting Food Point,New Delhi,"Opposite Gyan Jyoti Public School, Gurgaon Road, Chhawla, Najafgarh, New Delhi",Najafgarh,Chinese,300,No,No,0,White,Not rated,0
8957,Mithla Dhabha,New Delhi,"Baba Haridas Market, Chara Mandi Chowk, Najafgarh, New Delhi",Najafgarh,North Indian,200,No,No,0,White,Not rated,1
9635,Mittal Caterer,New Delhi,"Near Chhawala Bus Stand, Najafgarh, New Delhi",Najafgarh,"Street Food, South Indian, Mithai",200,No,No,0,White,Not rated,2
18352288,Mittal Restaurant & Fast Food,New Delhi,"32/4, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Fast Food, South Indian, Mithai",400,No,No,0,White,Not rated,0
18349914,NBC Nirankari Bakers,New Delhi,"Khaira Mod, Near Suraj Cinema, Opposite Janta Xray Lab, Najafgarh, New Delhi",Najafgarh,"Pizza, Fast Food, Bakery",200,No,No,0,White,Not rated,1
18430569,Pind Balluchi,New Delhi,"4-B/16, Najafgarh Road, Najafgarh, New Delhi",Najafgarh,"North Indian, Mughlai",800,Yes,No,0,White,Not rated,0
18361211,Prem Chinese Fast Food,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,Chinese,150,No,No,0,White,Not rated,0
18471287,Punjabi Rasoi,New Delhi,"CRPF Camp, Jharoda Road, Najafgarh, New Delhi",Najafgarh,Fast Food,200,No,No,0,White,Not rated,0
304393,Punjabi Special,New Delhi,"Shop 35-36, Dwarka Vihar, C Block, Near Radha Krishna Vatika, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,North Indian,250,No,No,0,White,Not rated,2
18361217,Radhe Shyam Dhaba,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,North Indian,250,No,No,0,White,Not rated,0
5483,Raj Rasoi,New Delhi,"9, Roshan Garden, Najafgarh, New Delhi",Najafgarh,North Indian,150,No,No,0,White,Not rated,2
9271,Raju De Special Paneer Wale,New Delhi,"1506, Chawla Stand, Gaushala Road, Najafgarh, New Delhi",Najafgarh,North Indian,50,No,No,0,White,Not rated,0
304610,Sangeeta Dhaba,New Delhi,"Plot 1, Nagli Sakravati Chowk, Opposite Metro Pillar 71, Main Uttam Nagar Road, Najafgarh, New Delhi",Najafgarh,North Indian,300,No,No,0,White,Not rated,0
303537,Sat Narayan Fast Food,New Delhi,"Dhansa Mod, Najafgarh, New Delhi",Najafgarh,"Mithai, Chinese",150,No,No,0,White,Not rated,1
18430576,Shahi Chicken Point,New Delhi,"Deenpur, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,Mughlai,200,No,No,0,White,Not rated,0
304405,Sharma Sweets,New Delhi,"Shop 1, Nangloi Stand, Najafgarh, New Delhi",Najafgarh,"Mithai, Street Food",100,No,No,0,White,Not rated,0
18471313,Shere Hind Chicken Corner,New Delhi,"Chhawla Stand, Najafgarh, New Delhi",Najafgarh,Mughlai,300,No,No,0,White,Not rated,0
306710,Shiv Shakti Dhaba,New Delhi,"Near Kakrola Road, Tura Mandi, Najafgarh, New Delhi",Najafgarh,North Indian,100,No,No,0,White,Not rated,0
18430570,Shree Shyam Sweets,New Delhi,"Gurgaon Road, Najafgarh, New Delhi",Najafgarh,Street Food,150,No,No,0,White,Not rated,0
303497,Shri Shyam Ji Shudh Shakahari Bhojnalaya,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,North Indian,150,No,No,0,White,Not rated,0
18270343,Sky Hawk,New Delhi,"RZ-132, 1st Floor, Near Reliance Fresh, New Roshanpura, Najafgarh, New Delhi",Najafgarh,"North Indian, Chinese, Continental",600,No,No,0,White,Not rated,1
18361200,Snack Shack,New Delhi,"Opposite Sri Ram International School, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"North Indian, Chinese",300,No,No,0,White,Not rated,0
18261678,Soya Bite's,New Delhi,"Furniture Market, Near Krishan Mandir, Najafgarh, New Delhi",Najafgarh,North Indian,350,No,No,0,White,Not rated,1
18317507,Soya Bite's,New Delhi,"9, Roshan Garden, Main Tura Mandi Chowk, Najafgarh, New Delhi",Najafgarh,North Indian,350,No,No,0,White,Not rated,1
9269,Taj Mahal Dhaba,New Delhi,"Deenpur Main Goyla Mod, Najafgarh, New Delhi",Najafgarh,North Indian,400,No,No,0,White,Not rated,2
18363067,Yadav Sweets,New Delhi,"Opposite Shri Ram Gate, Near Sabji Mandi, Najafgarh, New Delhi",Najafgarh,Mithai,200,No,No,0,White,Not rated,1
18371421,Yummy Chinese Food,New Delhi,"Opposite Vidhata Properties, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,Chinese,150,No,No,0,White,Not rated,1
304809,Aggarwal Sweets Corner,New Delhi,"E-2 Block, Near Park Mandir Marg, Sultanpuri, Nangloi, New Delhi",Nangloi,Mithai,100,No,No,0,White,Not rated,0
304769,Anand Sweets,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Mithai, Street Food",100,No,No,0,White,Not rated,1
304803,Annapurna Sweets Palace,New Delhi,"K-1249, Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Mithai, Street Food",100,No,No,0,White,Not rated,1
18261151,Aujla's Punjabi Zaika,New Delhi,"A-120, Shop 4, Uday Vihar, Chander Vihar, Nangloi, New Delhi",Nangloi,"North Indian, Chinese, Mughlai",400,No,No,0,White,Not rated,0
18464636,Baba Ji,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,Fast Food,250,No,No,0,White,Not rated,0
18017260,Babu Soup Wala,New Delhi,"Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,North Indian,300,No,No,0,White,Not rated,0
304753,Baketown By Gagan Bakers,New Delhi,"Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",Nangloi,"Fast Food, Bakery",200,No,No,0,White,Not rated,0
18464641,Bala Ji Rasoi,New Delhi,"A-18, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,North Indian,350,No,No,0,White,Not rated,0
304822,Bansiwala Sweets & Caterers,New Delhi,"Near Metro Pillar 629, Rohtak Road, Mundka, Nangloi, New Delhi",Nangloi,"Mithai, Street Food",100,No,No,0,White,Not rated,0
18312665,Best Chicken Corner,New Delhi,"Main Rohtak Road, Near Sutan Puri More, Opposite Metro Pillar 373, Nangloi, New Delhi",Nangloi,North Indian,650,No,No,0,White,Not rated,0
9181,Bhardwaj Bakery,New Delhi,"Near Naresh Park, Nangloi, New Delhi",Nangloi,"Bakery, Pizza",100,No,No,0,White,Not rated,0
18435332,Bikaner Sweets & Restaurant,New Delhi,"Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Mithai, Street Food, North Indian",450,No,No,0,White,Not rated,0
18261710,Classic Chef Corner,New Delhi,"Opposite Metro Pillar 520, Near Mundka Metro Station, Rohtak Road, Nangloi, New Delhi",Nangloi,"Chinese, North Indian",400,No,No,0,White,Not rated,0
18312662,Dabas Ke Special Chole Bhature,New Delhi,"Main Market, Mundka, Near, Nangloi, New Delhi",Nangloi,Street Food,100,No,No,0,White,Not rated,0
18322599,Daily Belly,New Delhi,"A-1, Swarn Park, Main Rohtak Road, Metro Pillar 486, Mundka, Nangloi, New Delhi",Nangloi,"North Indian, South Indian, Chinese",350,No,No,0,White,Not rated,0
9226,Deep Bakery And Cake,New Delhi,"3, Najafgarh Road, Opposite Krishna Mandir, Nangloi, New Delhi",Nangloi,"Bakery, Desserts",100,No,No,0,White,Not rated,0
18434072,Dhaba NH10,New Delhi,"E 53, Camp 2, Nangloi, New Delhi",Nangloi,"North Indian, Chinese",200,No,No,0,White,Not rated,0
305699,Dilkhush Dhaba,New Delhi,"Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,North Indian,100,No,No,0,White,Not rated,0
9194,Do Bhai Paneer Wale And Sweets,New Delhi,"1, Behind Police Station, Najafgarh Road, Nangloi, New Delhi",Nangloi,Bakery,100,No,No,0,White,Not rated,0
304888,Dosa and Pizza Corner,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"South Indian, Pizza, Chinese",150,No,No,0,White,Not rated,0
306177,Gulati Ki Rasoi,New Delhi,"A 111, Hari Enclave 1, Aman Vihar, Sultanpuri, Nangloi, New Delhi",Nangloi,North Indian,200,No,No,0,White,Not rated,0
18261708,JMD Family Restaurant,New Delhi,"Chanchal Park, Near Bus Stand, Najafgarh Road, Nangloi, New Delhi",Nangloi,"North Indian, Chinese",400,No,No,0,White,Not rated,0
9173,Jyoti Sweets,New Delhi,"Near MG Plaza, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,Mithai,100,No,No,0,White,Not rated,0
304831,Khana Khazana,New Delhi,"Idgah Market, Sultanpuri, Near, Nangloi, New Delhi",Nangloi,North Indian,200,No,No,0,White,Not rated,0
9176,Krishna Panjabi Rasoi,New Delhi,"10/10, Yadav Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,North Indian,100,No,No,0,White,Not rated,1
18233572,Lazeez Zaika,New Delhi,"Near P K Medicals, Nilothi Mod, Najafgarh Road, Nangloi, New Delhi",Nangloi,"North Indian, Chinese",250,No,No,0,White,Not rated,1
18464649,Mannat Chinese Fast Food,New Delhi,"Shop 41, Kotla Vihar, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Chinese, Bakery",300,No,No,0,White,Not rated,0
18375389,Pizza Hot,New Delhi,"Shop 9, Uday Market, Chander Vihar, Nangloi, New Delhi",Nangloi,"Italian, Fast Food, South Indian",300,No,No,0,White,Not rated,0
18466387,Raju Fast Food,New Delhi,"Peer Baba Chowk, Shiv Ram Park, Opposite Chitra Palace, Nangloi, New Delhi",Nangloi,"Street Food, Fast Food",250,No,No,0,White,Not rated,0
304782,Ramesh Caterers & Dhaba,New Delhi,"A-26, Rajneet Vihar, Main Road, Nangloi, New Delhi",Nangloi,North Indian,150,No,No,0,White,Not rated,0
18261719,Sethi's Express,New Delhi,"Shop B-5, Uday Vihar, Aggarwal Chowk, Chander Vihar, Nilothi Extension, Nangloi, New Delhi",Nangloi,"South Indian, North Indian, Chinese",350,No,No,0,White,Not rated,0
18466389,Shahi Chicken Biryani Corner,New Delhi,"Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",Nangloi,Biryani,250,No,No,0,White,Not rated,0
18378051,Spicy Curry,New Delhi,"G-7, Krishna Plaza, Pocket B, Commercial Complex, Nangloi, New Delhi",Nangloi,North Indian,350,No,No,0,White,Not rated,0
7484,Super Star Restaurant,New Delhi,"A6, Shiv Ram Park, Nilothi More, Nangloi, New Delhi",Nangloi,North Indian,150,No,No,0,White,Not rated,1
18464634,Swagi Food Corner,New Delhi,"Shop 2, GRM Complex, Main Rohtak Road, Nangloi, New Delhi",Nangloi,"Chinese, Fast Food",250,No,No,0,White,Not rated,0
18464647,Taoji Ke Amratsari Naan,New Delhi,"Chanchal Park, Near Bus Stand, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Fast Food, North Indian",200,No,No,0,White,Not rated,0
18371391,TCW Chaat Point,New Delhi,"36/1, Najafgarh Road, Nangloi, New Delhi",Nangloi,Street Food,100,No,No,0,White,Not rated,0
18017240,The Food Express,New Delhi,"126/110, Main Najafgarh Road, Nangloi, New Delhi",Nangloi,North Indian,200,No,No,0,White,Not rated,1
18464640,The Pizza Family,New Delhi,"126/114, Najafgarh Road, Nangloi, New Delhi",Nangloi,Pizza,350,No,No,0,White,Not rated,0
18261161,The Regal Chicken Corner,New Delhi,"Near Water Tank, Najafgarh Road, Nangloi, New Delhi",Nangloi,"North Indian, Mughlai",400,No,No,0,White,Not rated,0
18464638,Welcome Rasoi,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"North Indian, Fast Food",300,No,No,0,White,Not rated,0
302694,Agarwal Sweets,New Delhi,"Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,Mithai,150,No,No,3,Orange,Average,8
18358184,Aurangzeb Rd,New Delhi,"C 126, 2nd Floor, Phase 1, Naraina, New Delhi",Naraina,"North Indian, Mughlai",500,No,Yes,3.4,Orange,Average,23
8715,Bengali Sweet Corner,New Delhi,"3, Near PVR Cinema, Community Center, Naraina, New Delhi",Naraina,"South Indian, Street Food, Desserts",200,No,No,3,Orange,Average,7
641,Cafe Coffee Day,New Delhi,"Ground Floor, Community Centre, Naraina, New Delhi",Naraina,Cafe,450,No,No,2.6,Orange,Average,23
308033,Chinese K. Food,New Delhi,"ER - 09, Near Reliance Fresh, Inderpuri, Naraina, New Delhi",Naraina,Chinese,300,No,No,2.9,Orange,Average,4
307099,Chocowell,New Delhi,"E 42, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Desserts, Bakery",150,No,No,3.2,Orange,Average,15
18312575,Choice,New Delhi,"Shop 1, Block CB-369, Ring Road Naraina, Naraina, New Delhi",Naraina,"South Indian, North Indian",500,No,No,3,Orange,Average,4
18312652,Desi Street,New Delhi,"C-1C, Part-B, Naraina Ring Road, Near Kali Mata Mandir, Naraina, New Delhi",Naraina,"North Indian, South Indian, Chinese",350,No,No,3.1,Orange,Average,13
310666,Enigma Lounge,New Delhi,"Hotel Excel, E-16, Naraina, New Delhi",Naraina,"Chinese, North Indian",750,No,No,2.8,Orange,Average,8
7434,Flavors Of London,New Delhi,"WZ - 167, Naraina Village, Near Sabji Mandi, Naraina, New Delhi",Naraina,"Desserts, Ice Cream, Fast Food",200,No,No,3,Orange,Average,7
305859,Frontier,New Delhi,"E-27, Main Road, Naraina Vihar, Naraina, New Delhi",Naraina,Bakery,200,No,No,3,Orange,Average,4
308037,Green Chick Chop,New Delhi,"Shop 21, Central Market, Phase 1, Naraina, New Delhi",Naraina,"Raw Meats, North Indian, Fast Food",350,No,No,3.2,Orange,Average,16
18435837,Hot House Grill,New Delhi,"Main Road Inderpuri, Todapur, Naraina, New Delhi",Naraina,Fast Food,300,No,Yes,3.2,Orange,Average,10
18441658,Kanshi Ram Chole Kulche Wala,New Delhi,"E-195, Naraina Vihar, Naraina, New Delhi",Naraina,Street Food,150,No,No,3.4,Orange,Average,13
558,Kents Fast Food,New Delhi,"15/5, Community Centre, Phase 1, Industrial Area, Naraina, New Delhi",Naraina,"North Indian, Chinese, Fast Food",900,No,No,2.8,Orange,Average,12
300485,Paharia Meat & Chicken Shop,New Delhi,"RA 76/4, Main Market, Inderpuri, Naraina, New Delhi",Naraina,North Indian,250,No,No,2.8,Orange,Average,12
7416,Palji Corner,New Delhi,"WZ 274/A1, Main Market, Inderpuri, Naraina, New Delhi",Naraina,North Indian,150,No,No,3.3,Orange,Average,30
301927,Paratha Hi Paratha,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,North Indian,100,No,No,3.1,Orange,Average,10
18288199,Picasso Roof Top,New Delhi,"A-14, Naraina Vihar, New Delhi, Naraina, New Delhi",Naraina,"Continental, European, North Indian",1100,Yes,No,3.1,Orange,Average,15
301931,RK Dosa,New Delhi,"EA1/12, Main Market, Inderpuri, Naraina, New Delhi",Naraina,South Indian,150,No,No,2.8,Orange,Average,12
311385,Sandoz,New Delhi,"C-159, Naraina Industrial Area, Naraina, New Delhi",Naraina,"Chinese, North Indian",600,No,Yes,2.6,Orange,Average,32
18175322,Sardar Ji,New Delhi,"WZ-429, C/57, Naraina Village, Naraina, New Delhi",Naraina,"North Indian, Mughlai",120,No,No,3,Orange,Average,7
7419,Satkar Fast Food,New Delhi,"Opposite Mother Dairy Booth 332, Inderpuri, Naraina, New Delhi",Naraina,North Indian,200,No,No,2.8,Orange,Average,20
9280,Sweetheart Cupcakes,New Delhi,"A-72, 1st Floor, Near DDA Complex, Naraina, New Delhi",Naraina,Desserts,150,No,No,3.1,Orange,Average,21
18241874,The Earthen Grill,New Delhi,"CB 385, Opposite Maruti Service Station, Naraina, New Delhi",Naraina,"North Indian, Mughlai, Awadhi",350,No,No,3.2,Orange,Average,14
303250,Twenty Four Seven,New Delhi,"C 190, Near Picasso Hotel, Naraina, New Delhi",Naraina,"Fast Food, North Indian",300,No,No,2.8,Orange,Average,14
313163,A Patisseries Gallery,New Delhi,"H-53, Naraina, New Delhi",Naraina,"Bakery, Desserts",200,No,No,0,White,Not rated,0
18398504,Aggarwal Bikaneri Sweets,New Delhi,"WZ-258, Main Market, Near Pusa Gate, Inderpuri, Near Naraina, New Delhi",Naraina,Mithai,100,No,No,0,White,Not rated,0
301932,Aggarwal Sweets & Bakers,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,"Desserts, Street Food",200,No,No,0,White,Not rated,1
18312572,Avatar Da Dhaba,New Delhi,"Ring Road Narayna, Opp Dharamshala, Naraina, New Delhi",Naraina,North Indian,200,No,No,0,White,Not rated,0
18371399,Bengali Restaurant,New Delhi,"CB, Block Ring Road, Naraina, New Delhi",Naraina,"Bengali, Chinese",150,No,No,0,White,Not rated,0
18431177,Biryani Express,New Delhi,"C 126, Shop 20, Nariana Industrial Area, Phase 1, Naraina, New Delhi",Naraina,Biryani,200,No,No,0,White,Not rated,0
18371405,Brahm Point Fast Food,New Delhi,"34/5, Community Center, Naraina Phase-1, Naraina, New Delhi",Naraina,"Fast Food, Chinese",150,No,No,0,White,Not rated,0
312926,Chinese Hot,New Delhi,"Near Aggarwal Sweets, PVR Cinema Complex, Naraina, New Delhi",Naraina,Chinese,300,No,No,0,White,Not rated,1
18349241,Curry Man,New Delhi,"G-181, Naraina Vihar, Naraina, New Delhi",Naraina,North Indian,200,No,No,0,White,Not rated,0
18431181,Diya Chinese Food,New Delhi,"EA 156, Main Market, Inderpuri, Naraina, New Delhi",Naraina,Chinese,300,No,No,0,White,Not rated,0
18431187,Foodies,New Delhi,"Opposite BOI ATM, Ring Road, Naraina, New Delhi",Naraina,Chinese,400,No,No,0,White,Not rated,0
18393288,Fresh Meat CO,New Delhi,"E 45, Naraina Vihar, Naraina, New Delhi",Naraina,"Raw Meats, Fast Food",300,No,No,0,White,Not rated,0
8718,Hans Fast Food Center,New Delhi,"DDA Market, Community Center, Naraina, New Delhi",Naraina,"Fast Food, Desserts",150,No,No,0,White,Not rated,2
18462571,Happy Hours,New Delhi,"B Block, Ring Road, Naraina, New Delhi",Naraina,"Chinese, Fast Food",200,No,No,0,White,Not rated,0
18460302,Khalsa Eating Point,New Delhi,"R-5, Inderpuri, Naraina, New Delhi",Naraina,North Indian,300,No,No,0,White,Not rated,0
18431183,Krishna Yummy Foods,New Delhi,"EA 156, Shop 3, Main Market, Naraina, New Delhi",Naraina,North Indian,250,No,No,0,White,Not rated,1
301925,Laxmi Dhaba,New Delhi,"Ring Road, Naraina, New Delhi",Naraina,North Indian,100,No,No,0,White,Not rated,1
301885,Milan Shudh Vaishno,New Delhi,"CB 206/1, Ring Road, Naraina, New Delhi",Naraina,North Indian,300,No,No,0,White,Not rated,3
18295497,Milko Sweets Corner,New Delhi,"WZ-135, Naraina Ring Road, Naraina, New Delhi",Naraina,"Mithai, Street Food",100,No,No,0,White,Not rated,2
18460299,New Punjabi Chaap Corner,New Delhi,"EG-15, Main Market, Inderpuri, Naraina, New Delhi",Naraina,Chinese,300,No,No,0,White,Not rated,0
